Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,mes_entrevista
,,,,,,100.0,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,11
,,,,,,40.290120884884495,40.70338461379294,,42.16304487684388,,43.46769138209091,,43.10462102093043,,41.93027950828054,,44.44799114671488,,11
,,,,,,58.22416708955493,58.02090790131429,,56.58601439579364,,55.34431838235436,,55.690919220765345,,57.10924239690301,,54.438927896791746,,11
,,,,,,100.0,100.0,,100.0,,100.0,,100.0,,100.0,,100.0,,11
,,,,,,32.80668361321268,34.72226709270974,,35.073428098781925,,38.01767951531118,,37.62637067456098,,38.800111366922515,,37.63176014020925,,11
,,,,,,16.33865302034987,15.91248140332472,,16.623141875310992,,15.870406218033406,,15.332482699490946,,15.51119727171651,,15.737512497895455,,11
,,,,,,34.81699278586134,33.566255440665046,,32.76259281851677,,31.00286072722205,,31.480169096671045,,30.780970343034102,,30.212023331270903,,11
,,,,,,16.037670580576165,15.79899606330049,,15.540837207390224,,15.10905353943338,,15.560977529277023,,14.90772101832683,,16.418704030624436,,11
,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11
,,,,,,0.6719983317033071,0.8033816384850703,,0.8409253022052988,,0.9455208329266293,,1.1004581494898742,,1.253345062093714,,1.2036534739657212,,11
,,,,,,0.5140102194754311,0.6088390605225739,,0.6263976731402561,,0.7084650676566936,,0.8390049746313151,,0.9308582677769408,,0.9125864860917355,,11
,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11
,,,,,,2.6007858359645026,3.011449113803132,,3.2050419285002447,,2.9709512480566276,,3.589303693787118,,3.8985185752225675,,3.987773932264059,,11
,,,,,,1.9406551432560704,2.4025716800959454,,2.576819688270576,,2.667932595946006,,3.309958450560673,,3.5904112184312926,,3.381274766070109,,11
,,,,,,1.4438971760565271,1.756360241516761,,1.9454181976522358,,2.170781210706996,,2.672988687974516,,2.739945573095087,,2.7283785440078567,,11
,,,,,,0.6120582933376372,0.7653336948654037,,0.8001611219050828,,0.9096132056441495,,1.1654984910765243,,1.2506596570040924,,1.2084562589041405,,11
,,,,,,1.506248070381686,1.754630988710797,,1.860457775441466,,1.992167618737849,,2.201661992770182,,2.394645416208828,,2.520022655723853,,11
,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11
